id,longitude,latitude,seg_bits,scale_id,scale,cap_spring,cap_summer,cap_autumn,cap_winter,build_cost_usd,op_cost_usd_for_4seasons,is_active_solve
514,113.31973469989656,23.043222000295145,000,0,NONE,0,0,0,0,0,0.0,1
515,113.46414750040684,23.04090599961222,000,0,NONE,0,0,0,0,0,0.0,1
516,113.25707829982376,23.03774589975353,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
517,113.25712570039082,23.03794730022776,010,2,M,15872,15360,15872,15360,179984,4211.172602739726,1
518,113.25157860017237,23.05036940002782,000,0,NONE,0,0,0,0,0,0.0,1
519,113.25028280031108,23.05990790012953,000,0,NONE,0,0,0,0,0,0.0,1
520,113.2499812000724,23.060133000437645,010,2,M,15872,15360,15872,15360,179984,4211.172602739726,1
521,113.29932949995656,23.04452700022091,000,0,NONE,0,0,0,0,0,0.0,1
522,113.29878669974642,23.044648500428025,001,3,L,23808,23040,23808,23040,269976,6316.591780821918,1
523,113.32231520018638,23.060714000250982,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
524,113.32220240002084,23.061229100442688,000,0,NONE,0,0,0,0,0,0.0,0
525,113.2985450995767,23.061808700011568,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
526,113.2993936000347,23.06265959986069,000,0,NONE,0,0,0,0,0,0.0,0
527,113.2972352999692,23.063588399884797,000,0,NONE,0,0,0,0,0,0.0,0
528,113.31629120027878,23.06545019976693,000,0,NONE,0,0,0,0,0,0.0,0
529,113.299284999703,23.062684699938984,000,0,NONE,0,0,0,0,0,0.0,0
530,113.30166720038108,23.063161700352225,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
531,113.30026950013736,23.06327019995979,000,0,NONE,0,0,0,0,0,0.0,0
532,113.30073330030166,23.06511979963909,000,0,NONE,0,0,0,0,0,0.0,1
533,113.29017320003322,23.064509099715224,000,0,NONE,0,0,0,0,0,0.0,1
534,113.29924959968936,23.06346169979764,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
535,113.30185560025586,23.064583100429783,001,3,L,23808,23040,23808,23040,269976,6316.591780821918,1
536,113.29895160033618,23.06491420023019,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
537,113.29901659973632,23.06505640013279,000,0,NONE,0,0,0,0,0,0.0,1
538,113.29986210005598,23.064844000050584,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
539,113.31628539965152,23.06558540024605,000,0,NONE,0,0,0,0,0,0.0,1
540,113.30161019955108,23.06585039987613,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
541,113.3019549996236,23.06667879958701,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
542,113.30149800013272,23.065516100287823,000,0,NONE,0,0,0,0,0,0.0,0
543,113.30183880002062,23.066057199879936,000,0,NONE,0,0,0,0,0,0.0,1
544,113.30190590023722,23.06609090017497,000,0,NONE,0,0,0,0,0,0.0,0
545,113.3013948002299,23.066078399598496,000,0,NONE,0,0,0,0,0,0.0,0
546,113.30201220010304,23.06639689989709,000,0,NONE,0,0,0,0,0,0.0,1
547,113.32352789999264,23.065593299890907,000,0,NONE,0,0,0,0,0,0.0,1
548,113.32189359980988,23.065861500208143,000,0,NONE,0,0,0,0,0,0.0,1
549,113.31789039992212,23.065496200089623,000,0,NONE,0,0,0,0,0,0.0,1
550,113.31837000027532,23.065974900221534,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
551,113.31940429976872,23.066177799865613,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
552,113.32325260042728,23.06793510032469,000,0,NONE,0,0,0,0,0,0.0,1
553,113.32746499971006,23.06703079963177,000,0,NONE,0,0,0,0,0,0.0,0
554,113.3277933997457,23.067399300437444,000,0,NONE,0,0,0,0,0,0.0,0
555,113.3370629998576,23.071621299983065,000,0,NONE,0,0,0,0,0,0.0,0
556,113.30111699964982,23.066487600122684,000,0,NONE,0,0,0,0,0,0.0,0
557,113.30079340019527,23.06651179997965,000,0,NONE,0,0,0,0,0,0.0,0
558,113.30089939968764,23.066816500181403,000,0,NONE,0,0,0,0,0,0.0,0
559,113.30136460009624,23.066760399572843,000,0,NONE,0,0,0,0,0,0.0,0
560,113.2969211002287,23.066986699576603,000,0,NONE,0,0,0,0,0,0.0,1
561,113.29139169956738,23.067724300136376,000,0,NONE,0,0,0,0,0,0.0,1
562,113.2873705995736,23.0681133999135,000,0,NONE,0,0,0,0,0,0.0,0
563,113.30263989991148,23.06725930027653,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
564,113.30218439959036,23.067087199714532,000,0,NONE,0,0,0,0,0,0.0,0
565,113.29625069971009,23.06719329993092,000,0,NONE,0,0,0,0,0,0.0,1
566,113.29340900032514,23.067269899686156,000,0,NONE,0,0,0,0,0,0.0,1
567,113.29350789966986,23.06747490014658,000,0,NONE,0,0,0,0,0,0.0,1
568,113.29324809992,23.06750909956537,000,0,NONE,0,0,0,0,0,0.0,0
569,113.32995729988954,23.06774399978582,000,0,NONE,0,0,0,0,0,0.0,1
570,113.32601269982626,23.06715310023543,000,0,NONE,0,0,0,0,0,0.0,1
571,113.30335910034228,23.068733600275493,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
572,113.33900160004384,23.070567600314572,000,0,NONE,0,0,0,0,0,0.0,0
573,113.3405655003976,23.071132799938823,000,0,NONE,0,0,0,0,0,0.0,1
574,113.33897110043596,23.07064089955793,000,0,NONE,0,0,0,0,0,0.0,0
575,113.245201899648,23.075767199796477,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
576,113.201637499571,23.073430500317382,000,0,NONE,0,0,0,0,0,0.0,1
577,113.40414079985806,23.063514700443136,000,0,NONE,0,0,0,0,0,0.0,1
578,113.4043089002356,23.063623100225925,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
579,113.28621910043124,23.06837509993096,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
580,113.2798375004004,23.07104729959326,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
581,113.27977030035912,23.070924099667536,000,0,NONE,0,0,0,0,0,0.0,0
582,113.27898129994708,23.07124839969396,000,0,NONE,0,0,0,0,0,0.0,0
583,113.2746138998117,23.07309080030024,000,0,NONE,0,0,0,0,0,0.0,0
584,113.27512189985588,23.073019199876228,001,3,L,23808,23040,23808,23040,269976,6316.591780821918,1
585,113.27491209971367,23.073586899615748,000,0,NONE,0,0,0,0,0,0.0,0
586,113.33968250014732,23.07085500025812,000,0,NONE,0,0,0,0,0,0.0,0
587,113.33943670014366,23.071044900202025,000,0,NONE,0,0,0,0,0,0.0,1
588,113.32570350031632,23.07361349976327,010,2,M,15872,15360,15872,15360,179984,4211.172602739726,1
589,113.3259099999466,23.074773299648086,000,0,NONE,0,0,0,0,0,0.0,0
590,113.32617520012548,23.074772900349103,000,0,NONE,0,0,0,0,0,0.0,0
591,113.35998779979718,23.078093899713732,000,0,NONE,0,0,0,0,0,0.0,0
592,113.36219069994092,23.077593599664965,000,0,NONE,0,0,0,0,0,0.0,1
593,113.3605003000489,23.07825749988376,000,0,NONE,0,0,0,0,0,0.0,0
594,113.28648259999204,23.07664450014363,000,0,NONE,0,0,0,0,0,0.0,1
595,113.27495169956136,23.07395889968353,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
596,113.28082900025822,23.07718990029372,000,0,NONE,0,0,0,0,0,0.0,1
597,113.28885280011671,23.08000949973865,000,0,NONE,0,0,0,0,0,0.0,1
598,113.28881959984471,23.080148999876485,000,0,NONE,0,0,0,0,0,0.0,1
599,113.19893580034692,23.074397900143023,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
600,113.19903130025432,23.07414180020396,000,0,NONE,0,0,0,0,0,0.0,1
601,113.2008448002474,23.079063900378745,010,2,M,15872,15360,15872,15360,179984,4211.172602739726,1
602,113.19950379956072,23.075130700121747,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
603,113.24463209999146,23.0797226996429,000,0,NONE,0,0,0,0,0,0.0,0
604,113.24435700007552,23.08055549973659,010,2,M,15872,15360,15872,15360,179984,4211.172602739726,1
605,113.24437170039369,23.08115839984032,000,0,NONE,0,0,0,0,0,0.0,1
606,113.2436851003871,23.08023429967324,000,0,NONE,0,0,0,0,0,0.0,1
607,113.24431189997426,23.08092060020556,000,0,NONE,0,0,0,0,0,0.0,0
608,113.24326640032416,23.08243209976166,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
609,113.24226060034653,23.08599399962344,000,0,NONE,0,0,0,0,0,0.0,1
610,113.258983699738,23.086386700286027,000,0,NONE,0,0,0,0,0,0.0,1
611,113.23327869965236,23.11285780044716,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
612,113.2323377003247,23.11290260017489,000,0,NONE,0,0,0,0,0,0.0,0
613,113.23277269970038,23.113634199558703,000,0,NONE,0,0,0,0,0,0.0,1
614,113.2722087996964,23.11385150004673,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
615,113.27431569990972,23.11662829985619,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
616,113.2741110996476,23.11625229960401,000,0,NONE,0,0,0,0,0,0.0,0
617,113.27337960008856,23.11337480000708,000,0,NONE,0,0,0,0,0,0.0,1
618,113.21292999961986,23.109664100118152,010,2,M,15872,15360,15872,15360,179984,4211.172602739726,1
619,113.20832989990504,23.114581000412898,000,0,NONE,0,0,0,0,0,0.0,1
620,113.2274692995686,23.11745139986226,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
621,113.20631169982516,23.11633200022169,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
622,113.20569859961074,23.116538499851917,000,0,NONE,0,0,0,0,0,0.0,1
623,113.20515220031382,23.117415200351275,000,0,NONE,0,0,0,0,0,0.0,1
624,113.20561479988316,23.11695440032537,000,0,NONE,0,0,0,0,0,0.0,0
625,113.20483770019972,23.117264500056702,000,0,NONE,0,0,0,0,0,0.0,0
626,113.20367690026876,23.117998100432036,010,2,M,15872,15360,15872,15360,179984,4211.172602739726,1
627,113.20742619995916,23.119505099780557,000,0,NONE,0,0,0,0,0,0.0,0
628,113.2064445998385,23.119357600173142,000,0,NONE,0,0,0,0,0,0.0,0
629,113.3099775997864,23.11481470003844,001,3,L,23808,23040,23808,23040,269976,6316.591780821918,1
630,113.32818530001168,23.117895000354054,000,0,NONE,0,0,0,0,0,0.0,0
631,113.328428099877,23.117637900368837,000,0,NONE,0,0,0,0,0,0.0,0
632,113.32828399970684,23.117969099994014,000,0,NONE,0,0,0,0,0,0.0,0
633,113.39937860004238,23.114429499721663,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
634,113.34666300009746,23.11866699998211,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
635,113.34669220018498,23.12168770042706,000,0,NONE,0,0,0,0,0,0.0,0
636,113.3687946996157,23.11925989962469,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
637,113.36899629973948,23.11936899997943,000,0,NONE,0,0,0,0,0,0.0,0
638,113.3687831999847,23.120263499860695,000,0,NONE,0,0,0,0,0,0.0,0
639,113.32816079978112,23.11856160033761,000,0,NONE,0,0,0,0,0,0.0,1
640,113.32825240022817,23.118649800448,000,0,NONE,0,0,0,0,0,0.0,0
641,113.32848299989064,23.11925719985993,010,2,M,15872,15360,15872,15360,179984,4211.172602739726,1
642,113.27732110018871,23.11970140019952,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
643,113.27698240021766,23.119668100102786,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
644,113.27475359959897,23.120782799886346,000,0,NONE,0,0,0,0,0,0.0,1
645,113.32807099977686,23.120385300441285,000,0,NONE,0,0,0,0,0,0.0,1
646,113.37240350002162,23.121523700058788,000,0,NONE,0,0,0,0,0,0.0,1
647,113.36939730024528,23.122081500061256,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
648,113.40171099986289,23.12044660003062,000,0,NONE,0,0,0,0,0,0.0,1
649,113.40234810028473,23.122480700124243,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
650,113.36919999978022,23.12228949976065,000,0,NONE,0,0,0,0,0,0.0,0
651,113.37221679986544,23.12171710016412,000,0,NONE,0,0,0,0,0,0.0,0
652,113.36943359958104,23.122353699663563,000,0,NONE,0,0,0,0,0,0.0,1
653,113.32841400030588,23.121614900307463,000,0,NONE,0,0,0,0,0,0.0,0
654,113.32802820014138,23.121664600441022,000,0,NONE,0,0,0,0,0,0.0,1
655,113.44986939955322,23.120482400242626,000,0,NONE,0,0,0,0,0,0.0,1
656,113.44945819983616,23.12087679972456,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
657,113.4498146002636,23.12166639998441,000,0,NONE,0,0,0,0,0,0.0,1
658,113.44818469956432,23.121188900447464,010,2,M,15872,15360,15872,15360,179984,4211.172602739726,1
659,113.44495910028228,23.121743200288503,000,0,NONE,0,0,0,0,0,0.0,1
660,113.4462396998024,23.12162899987851,000,0,NONE,0,0,0,0,0,0.0,0
661,113.27337369963664,23.12284250008139,000,0,NONE,0,0,0,0,0,0.0,1
662,113.28384109958712,23.123698900184134,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
663,113.32820260026983,23.124207699725616,000,0,NONE,0,0,0,0,0,0.0,0
664,113.3280542004411,23.12419560024682,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
665,113.34669940015726,23.124944400064063,000,0,NONE,0,0,0,0,0,0.0,1
666,113.3469160000734,23.12426919986376,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
667,113.37057679977954,23.122850600275054,000,0,NONE,0,0,0,0,0,0.0,1
668,113.36648839991985,23.122913200284017,000,0,NONE,0,0,0,0,0,0.0,1
669,113.3665182996798,23.123074800361792,000,0,NONE,0,0,0,0,0,0.0,1
670,113.3691188998174,23.12299340002545,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
671,113.36952610024936,23.12341820018986,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
672,113.39865750024352,23.12403259992459,000,0,NONE,0,0,0,0,0,0.0,0
673,113.39888270037636,23.124147300357663,000,0,NONE,0,0,0,0,0,0.0,1
674,113.36962129978326,23.125792699973204,000,0,NONE,0,0,0,0,0,0.0,1
675,113.3463942997572,23.124643000374192,000,0,NONE,0,0,0,0,0,0.0,1
676,113.36868700040486,23.12596319974193,000,0,NONE,0,0,0,0,0,0.0,0
677,113.19950660004965,23.11954409978045,000,0,NONE,0,0,0,0,0,0.0,1
678,113.19949599974063,23.119668100102786,000,0,NONE,0,0,0,0,0,0.0,1
679,113.20747649994053,23.120842499581727,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
680,113.22491290021026,23.12328230003817,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
681,113.2101439997458,23.12496759987488,001,3,L,23808,23040,23808,23040,269976,6316.591780821918,1
682,113.21150489973138,23.12502850016523,010,2,M,15872,15360,15872,15360,179984,4211.172602739726,1
683,113.2169601000287,23.1279998997756,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
684,113.32812389969833,23.126365700316853,010,2,M,15872,15360,15872,15360,179984,4211.172602739726,1
685,113.32800000010002,23.12615089994415,000,0,NONE,0,0,0,0,0,0.0,0
686,113.3858765997254,23.127008800116077,000,0,NONE,0,0,0,0,0,0.0,1
687,113.38721019989087,23.12689280016264,000,0,NONE,0,0,0,0,0,0.0,1
688,113.38638170035529,23.126970599613514,000,0,NONE,0,0,0,0,0,0.0,1
689,113.38771610001812,23.126838599821557,010,2,M,15872,15360,15872,15360,179984,4211.172602739726,1
690,113.36972199957064,23.129664099718468,000,0,NONE,0,0,0,0,0,0.0,0
691,113.36866479974084,23.126699900080386,000,0,NONE,0,0,0,0,0,0.0,0
692,113.34578090006858,23.12749139970839,000,0,NONE,0,0,0,0,0,0.0,0
693,113.34706639999445,23.127044899802343,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
694,113.36959619970492,23.12694310014399,000,0,NONE,0,0,0,0,0,0.0,1
695,113.2730127999008,23.132432700408856,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
696,113.30999499986945,23.128299300272545,000,0,NONE,0,0,0,0,0,0.0,1
697,113.34715469992956,23.127521599842,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
698,113.34835459968508,23.127188400124624,000,0,NONE,0,0,0,0,0,0.0,1
699,113.3468801998614,23.12773530034389,000,0,NONE,0,0,0,0,0,0.0,1
700,113.3277799000224,23.12843259958487,000,0,NONE,0,0,0,0,0,0.0,0
701,113.38728800024104,23.12708289975609,000,0,NONE,0,0,0,0,0,0.0,0
702,113.38765729964472,23.127061600212755,000,0,NONE,0,0,0,0,0,0.0,0
703,113.38641629997232,23.127151599866465,000,0,NONE,0,0,0,0,0,0.0,0
704,113.38580309993311,23.1272382000829,000,0,NONE,0,0,0,0,0,0.0,1
705,113.38091710034394,23.12746650017891,000,0,NONE,0,0,0,0,0,0.0,1
706,113.38148420023572,23.12764639966167,000,0,NONE,0,0,0,0,0,0.0,0
707,113.34793929995874,23.127655300251945,000,0,NONE,0,0,0,0,0,0.0,0
708,113.34587670034956,23.12761859981856,000,0,NONE,0,0,0,0,0,0.0,0
709,113.34553569991272,23.12778770024221,000,0,NONE,0,0,0,0,0,0.0,1
710,113.30978860006394,23.128416400096853,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
711,113.34278839966498,23.128215800019237,000,0,NONE,0,0,0,0,0,0.0,0
712,113.34552890013867,23.12809610025488,000,0,NONE,0,0,0,0,0,0.0,1
713,113.34584660004066,23.127907099632974,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
714,113.34152000034784,23.128607499736347,000,0,NONE,0,0,0,0,0,0.0,0
715,113.34693170043772,23.128122200379263,000,0,NONE,0,0,0,0,0,0.0,1
716,113.32827700028338,23.1281655998626,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
717,113.34360050006308,23.128446000382667,010,2,M,15872,15360,15872,15360,179984,4211.172602739726,1
718,113.32805580033494,23.1291841000662,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
719,113.36886139963394,23.129096200329457,000,0,NONE,0,0,0,0,0,0.0,0
720,113.37006509992445,23.129004699707195,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
721,113.40047400037486,23.11798249989249,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
722,113.45303360032052,23.11969239978447,001,3,L,23808,23040,23808,23040,269976,6316.591780821918,1
723,113.45118859977411,23.12034779961129,000,0,NONE,0,0,0,0,0,0.0,0
724,113.52674899956672,23.122882199753747,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
725,113.52835859986952,23.12302060002071,010,2,M,15872,15360,15872,15360,179984,4211.172602739726,1
726,113.52860279997935,23.123051099628583,000,0,NONE,0,0,0,0,0,0.0,1
727,113.5308807998091,23.12348290011579,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
728,113.53328470022882,23.12395869993412,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
729,113.50572849967055,23.119025500326643,000,0,NONE,0,0,0,0,0,0.0,1
730,113.50418179975031,23.118524100406944,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
731,113.50524640010131,23.11873400037388,000,0,NONE,0,0,0,0,0,0.0,0
732,113.4975340003939,23.11769459992587,001,3,L,23808,23040,23808,23040,269976,6316.591780821918,1
733,113.49933819959824,23.11758500044749,000,0,NONE,0,0,0,0,0,0.0,0
734,113.49567740039174,23.120450100192045,000,0,NONE,0,0,0,0,0,0.0,1
735,113.50030859956225,23.11882709999071,000,0,NONE,0,0,0,0,0,0.0,1
736,113.44401679963562,23.122183600093138,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
737,113.40267789966538,23.12261989988849,000,0,NONE,0,0,0,0,0,0.0,1
738,113.43340219955188,23.124579199770324,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
739,113.43090520041471,23.1252969001319,000,0,NONE,0,0,0,0,0,0.0,1
740,113.43085999958942,23.12551500011722,001,3,L,23808,23040,23808,23040,269976,6316.591780821918,1
741,113.53532650031777,23.124532300125622,000,0,NONE,0,0,0,0,0,0.0,0
742,113.53554200036308,23.124369399628165,010,2,M,15872,15360,15872,15360,179984,4211.172602739726,1
743,113.5324711995862,23.12406210038569,000,0,NONE,0,0,0,0,0,0.0,1
744,113.5333939004082,23.124849900202776,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
745,113.53051289975052,23.12412470039465,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
746,113.53696450031146,23.12482840011063,010,2,M,15872,15360,15872,15360,179984,4211.172602739726,1
747,113.53178849993937,23.12568259957237,001,3,L,23808,23040,23808,23040,269976,6316.591780821918,1
748,113.53107999964232,23.12617740026684,010,2,M,15872,15360,15872,15360,179984,4211.172602739726,1
749,113.49939230011466,23.12580199986246,000,0,NONE,0,0,0,0,0,0.0,0
750,113.49931380009184,23.126643199624027,001,3,L,23808,23040,23808,23040,269976,6316.591780821918,1
751,113.39362090018447,23.135141599605163,000,0,NONE,0,0,0,0,0,0.0,1
752,113.3942541002466,23.134741799694325,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
753,113.39150889991583,23.1357239996629,000,0,NONE,0,0,0,0,0,0.0,1
754,113.3408699002258,23.12872790007259,010,2,M,15872,15360,15872,15360,179984,4211.172602739726,1
755,113.3341470002839,23.12892960002108,000,0,NONE,0,0,0,0,0,0.0,1
756,113.33417559962425,23.12914639958672,000,0,NONE,0,0,0,0,0,0.0,1
757,113.30974170041918,23.129155599651256,000,0,NONE,0,0,0,0,0,0.0,0
758,113.3709498997182,23.129295499987396,000,0,NONE,0,0,0,0,0,0.0,0
759,113.37010789956004,23.129553799668145,000,0,NONE,0,0,0,0,0,0.0,0
760,113.37107409968996,23.129444499663972,010,2,M,15872,15360,15872,15360,179984,4211.172602739726,1
761,113.36948369991283,23.12976299996251,000,0,NONE,0,0,0,0,0,0.0,0
762,113.37014419979504,23.1296798999075,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
763,113.3700603002427,23.129721700396203,000,0,NONE,0,0,0,0,0,0.0,0
764,113.3702363002651,23.12984550016972,000,0,NONE,0,0,0,0,0,0.0,1
765,113.3688724001412,23.130278700002066,000,0,NONE,0,0,0,0,0,0.0,0
766,113.36970980026716,23.1298868995608,000,0,NONE,0,0,0,0,0,0.0,0
767,113.37031680038012,23.13033419986345,000,0,NONE,0,0,0,0,0,0.0,1
768,113.3700526002474,23.129935300174,000,0,NONE,0,0,0,0,0,0.0,0
769,113.36989040032176,23.129913899906622,000,0,NONE,0,0,0,0,0,0.0,0
770,113.36944209997296,23.130024299781667,000,0,NONE,0,0,0,0,0,0.0,0
771,113.37021149966108,23.13008010001664,000,0,NONE,0,0,0,0,0,0.0,0
772,113.369697699889,23.130094499961277,000,0,NONE,0,0,0,0,0,0.0,0
773,113.41725470044412,23.12902090009453,000,0,NONE,0,0,0,0,0,0.0,1
774,113.41596949999246,23.12937080022232,000,0,NONE,0,0,0,0,0,0.0,0
775,113.41619809956272,23.129530300383124,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
776,113.41642069975558,23.129598200096893,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
777,113.41595290030614,23.129681599626167,001,3,L,23808,23040,23808,23040,269976,6316.591780821918,1
778,113.41126830029192,23.130476100291844,000,0,NONE,0,0,0,0,0,0.0,1
779,113.40789700004656,23.131413399808597,000,0,NONE,0,0,0,0,0,0.0,1
780,113.40849780023336,23.13146660010358,000,0,NONE,0,0,0,0,0,0.0,0
781,113.41140320039744,23.13081590013371,010,2,M,15872,15360,15872,15360,179984,4211.172602739726,1
